"iteration steps","retained probability average"
"224","0.6411332373889711"
"225","0.6350734941025522"
"226","0.6394296593947315"
"227","0.6413607365589078"
"228","0.6439301058308613"
"229","0.6464970253486915"
"230","0.6420350936740358"
"231","0.6421964178777273"
"232","0.644510036355931"
"233","0.6392908698832717"
"234","0.6401375491778716"
"235","0.6434005420865031"
"236","0.6415808341431931"
"237","0.6396022247684987"
"238","0.6386009896814075"
"239","0.6420641886219517"
"240","0.6450121682653472"
"241","0.63912189855267"
"242","0.6399533295849367"
"243","0.6388423059188251"
"244","0.6386109593467437"
"245","0.6439615293096097"
"246","0.6416218427100089"
"247","0.6399935863196907"
"248","0.6388175126128345"
"249","0.641565477724204"
"250","0.6394799866759237"
"251","0.6420121845682796"
"252","0.6440847389434612"
"253","0.6431275870636773"
"254","0.6439422897110574"
"255","0.6398180712837633"
"256","0.6435341271092075"
"257","0.6418644147081559"
"258","0.6390515617754131"
"259","0.6392985452932135"
"260","0.6393627523094984"
"261","0.6419902186563685"
"262","0.6389847572398615"
"263","0.643526369014936"
"264","0.6416165564700318"
"265","0.6391608021262878"
"266","0.6392739907863211"
"267","0.6441908446890282"
"268","0.6403070129121479"
"269","0.6389154716066203"
"270","0.6408352064115259"
"271","0.6399564776931993"
"272","0.6443126513538898"
"273","0.6445259596470505"
"274","0.6423721221137324"
"275","0.6420382982640869"
"276","0.6400916715548697"
"277","0.6417030153500258"
"278","0.6395223616150572"
"279","0.6429308270144611"
"280","0.6438162734306344"
"281","0.6409544620959507"
"282","0.6398415717200109"
"283","0.6419492418034584"
"284","0.6404143848900247"
"285","0.6421041773184969"
"286","0.6434516135192955"
"287","0.6432406502952283"
"288","0.6428336220832332"
"289","0.6415841693610917"
"290","0.6402007146319553"
"291","0.6458894993827313"
"292","0.6397278813910605"
"293","0.6441358867230761"
"294","0.6447186577868963"
"295","0.6435166802783413"
"296","0.6427728531575151"
"297","0.6404100602881652"
"298","0.6437208038208075"
"299","0.637263668937632"
