"iteration steps","retained probability average"
"269","0.5383003522126819"
"270","0.5382728648138"
"271","0.5403614720141049"
"272","0.5418257212591707"
"273","0.5398459918519366"
"274","0.5416361185020069"
"275","0.5398836111329729"
"276","0.5389283698619692"
"277","0.5362713095354266"
"278","0.541231747627724"
"279","0.5405849226036226"
"280","0.5398129018336185"
"281","0.5353459010193473"
"282","0.5398838514606469"
"283","0.5418749004923739"
"284","0.5403626825926476"
"285","0.5400825695377425"
"286","0.5391138162546558"
"287","0.5373033478447469"
"288","0.5365121346749365"
"289","0.5353560491395765"
"290","0.5392026419985922"
"291","0.5346773174180416"
"292","0.5381996430169093"
"293","0.5450824332569028"
"294","0.5395200324202888"
"295","0.5414377371062292"
"296","0.5358245946388924"
"297","0.5405341022941283"
"298","0.5410430288951611"
"299","0.5373103019288974"
