"iteration steps","retained probability average"
"189","0.32807018588887876"
"190","0.33074419451813447"
"191","0.33232046710449503"
"192","0.3284994009871443"
"193","0.3286560355880356"
"194","0.32823946498165607"
"195","0.3277694050500286"
"196","0.32604843780066584"
"197","0.3300575162578025"
"198","0.33090013701777204"
"199","0.32803552551576287"
"200","0.3285815483312763"
"201","0.3292027427146677"
"202","0.33020364016873643"
"203","0.33067825654763144"
"204","0.3301090698543121"
"205","0.3301277244949306"
"206","0.3296581335173687"
"207","0.32860321426892186"
"208","0.3306537024066201"
"209","0.3280081034425821"
"210","0.3281800349863479"
"211","0.3258587189352256"
"212","0.33182060400079355"
"213","0.33005134122580054"
"214","0.3299688893694838"
"215","0.325734889890271"
"216","0.3276629059761181"
"217","0.32743752938634135"
"218","0.3290689129283128"
"219","0.330256932995806"
"220","0.3291147724019829"
"221","0.32983267996893845"
"222","0.32977851439232475"
"223","0.3300345236595313"
"224","0.3278724346817471"
"225","0.3279313866905577"
"226","0.32909349949564787"
"227","0.32757342612653156"
"228","0.3303632972461637"
"229","0.32815846300998236"
"230","0.3326999099093082"
"231","0.33164843758408097"
"232","0.3281305362066196"
"233","0.3270677714528865"
"234","0.32721625864415543"
"235","0.3288591892844706"
"236","0.32869464932155096"
"237","0.3273649218014907"
"238","0.328765568683506"
"239","0.33074312463816025"
"240","0.33106330500595504"
"241","0.3312058659622853"
"242","0.3287171153340896"
"243","0.3301770901834825"
"244","0.3285093247462646"
"245","0.3287942805996281"
"246","0.32853074507595736"
"247","0.32806598758592737"
"248","0.3298704001465521"
"249","0.3284564426569268"
"250","0.32939292263935205"
"251","0.32889994690875757"
"252","0.3294821922243864"
"253","0.3303518375967687"
"254","0.3300690755787073"
"255","0.3277246783239534"
"256","0.32888519090766205"
"257","0.33022267009768985"
"258","0.33034655562008264"
"259","0.3312288242466457"
"260","0.3283569286831771"
"261","0.3278345805736317"
"262","0.32945457256236116"
"263","0.3308935631762142"
"264","0.33098284819006224"
"265","0.32839319566637276"
"266","0.32773519729275724"
"267","0.32937278755230365"
"268","0.3286369603289058"
"269","0.32833262700616617"
"270","0.32957676747068765"
"271","0.32985332374554127"
"272","0.3272129918987048"
"273","0.33011855831567666"
"274","0.32850223770923914"
"275","0.3288045509865915"
"276","0.33031315621896645"
"277","0.3295505212322751"
"278","0.33140788981507646"
"279","0.326334310975275"
"280","0.32878166343664633"
"281","0.33038790842081656"
"282","0.3296835883839522"
"283","0.3283956521914224"
"284","0.32898766876503943"
"285","0.32969044558433236"
"286","0.33086664312513314"
"287","0.3300859926415724"
"288","0.33110613067488887"
"289","0.3281010059780674"
"290","0.3280812556270394"
"291","0.3277432184983045"
"292","0.3291343156618532"
"293","0.33050295189218015"
"294","0.3321465512183786"
"295","0.33063422031453227"
"296","0.33105154640163525"
"297","0.3310173429385468"
"298","0.33026992366139896"
"299","0.3304942174961325"
