"iteration steps","retained probability average"
"79","0.9468571898667142"
"80","0.9583219196333084"
"81","0.9497294157964643"
"82","0.9418961536255666"
"83","0.9455115552735515"
"84","0.9461638332810253"
"85","0.946515565996524"
"86","0.9441265597962775"
"87","0.9479030082572717"
"88","0.9518586250557565"
"89","0.950027357575018"
"90","0.9468363480106927"
"91","0.9454550038976595"
"92","0.9529778593336232"
"93","0.9552911231783219"
"94","0.9491257607354783"
"95","0.946223093069857"
"96","0.9427802632725798"
"97","0.9563409600348678"
"98","0.954181574457325"
"99","0.9495818409009371"
"100","0.9355988753773272"
"101","0.9535879923705943"
"102","0.9524331065965816"
"103","0.9517033302492928"
"104","0.9458921852335334"
"105","0.9426121442182921"
"106","0.9421728244260885"
"107","0.9596839208214079"
"108","0.9593911855597981"
"109","0.9443486112076789"
"110","0.9383208974427544"
"111","0.9492346423945855"
"112","0.9452442314394284"
"113","0.9460692357562948"
"114","0.950849909526296"
"115","0.9584687523450702"
"116","0.9581665595655795"
"117","0.9491290926176589"
"118","0.9426810533821117"
"119","0.9520763562968932"
"120","0.9472767517413012"
"121","0.9540917604742571"
"122","0.951889904702548"
"123","0.9429191335767974"
"124","0.9473087591561489"
"125","0.9439824672346003"
"126","0.9568643323821016"
"127","0.9526076694810763"
"128","0.9386771986342501"
"129","0.9380817747698166"
"130","0.9454790196777322"
"131","0.9576629627356306"
"132","0.9416249886504374"
"133","0.9501440711761825"
"134","0.9592850881605409"
"135","0.9518499780748971"
"136","0.934115208054427"
"137","0.9406900620425586"
"138","0.9588283962768037"
"139","0.9577236053149681"
"140","0.9382672368991188"
"141","0.9450963328080252"
"142","0.9557575190637726"
"143","0.9591608383494895"
"144","0.9478998515638523"
"145","0.9392167414585129"
"146","0.9474891666066833"
"147","0.9563546351646073"
"148","0.9489492917398457"
"149","0.9499546559201554"
"150","0.9479828052548691"
"151","0.9552861149725504"
"152","0.943810712795239"
"153","0.9436194065853488"
"154","0.9597668285155669"
"155","0.9437173809902742"
"156","0.9527201963157859"
"157","0.9521538462396711"
"158","0.958218503043754"
"159","0.9429550565476529"
"160","0.9489762875938322"
"161","0.9475064594112337"
"162","0.949493505920982"
"163","0.9588251504441723"
"164","0.9486612708424218"
"165","0.9447217884473502"
"166","0.9458276123052929"
"167","0.9579889074491803"
"168","0.9547498499299399"
"169","0.9408506533980835"
"170","0.9530646329955198"
"171","0.9563841701555066"
"172","0.9440494074742309"
"173","0.9388465219060891"
"174","0.9533311784104445"
"175","0.9556277171662078"
"176","0.946888301121071"
"177","0.9459643669077196"
"178","0.950129058144521"
"179","0.9448090205341577"
"180","0.9456836013228167"
"181","0.9534953995863907"
"182","0.9510934729524888"
"183","0.9507098743785173"
"184","0.9487822131044231"
"185","0.9502810338209383"
"186","0.9502985190716572"
"187","0.9489458348485641"
"188","0.9477105873136316"
"189","0.9499973954877351"
"190","0.9477773683459964"
"191","0.9479155594273471"
"192","0.945887474308256"
"193","0.9531887916708365"
"194","0.9461079261510167"
"195","0.9501178172440268"
"196","0.9520226872130297"
"197","0.9558673373120837"
"198","0.9438464870827739"
"199","0.9497400880430359"
"200","0.9551951412647032"
"201","0.9527800556423608"
"202","0.9454574091883842"
"203","0.9515098616306205"
"204","0.9501208175544161"
"205","0.9502756036678329"
"206","0.9492508032254409"
"207","0.9506274784053675"
"208","0.9529000877728686"
"209","0.9504484813299495"
"210","0.9425561454030685"
"211","0.9538444197375793"
"212","0.9571549988724292"
"213","0.9520375466381665"
"214","0.9433503999374807"
"215","0.9489801050978712"
"216","0.949711091114441"
"217","0.9489334496320225"
"218","0.9489677168009802"
"219","0.9535490714141633"
"220","0.9494549791293685"
"221","0.9506198611739092"
"222","0.9454458877712022"
"223","0.953934517147718"
"224","0.9497700017585885"
"225","0.9553656787297222"
"226","0.9508451599371619"
"227","0.9408650751411914"
"228","0.950430176196387"
"229","0.9549714523542207"
"230","0.9477620531618595"
"231","0.9562014135741629"
"232","0.9457901123119519"
"233","0.9509391081426293"
"234","0.9455849915847648"
"235","0.9511265980568715"
"236","0.9555326087167486"
"237","0.9459233812359161"
"238","0.940972373484401"
"239","0.9531459014571737"
"240","0.9606315728940535"
"241","0.9509110810048879"
"242","0.9432498669729102"
"243","0.9464778260979801"
"244","0.9539523003401701"
"245","0.9518697867891751"
"246","0.9472313922620379"
"247","0.9501020665036048"
"248","0.9532428745308426"
"249","0.950072345660301"
"250","0.9479924622690306"
"251","0.9442900337988976"
"252","0.952358726777602"
"253","0.9565426838304848"
"254","0.9478462079260498"
"255","0.9486284243874252"
"256","0.9476061359036249"
"257","0.9478457689075731"
"258","0.9549148344877176"
"259","0.9494195393845439"
"260","0.9462072744779289"
"261","0.9498603879264556"
"262","0.9557869208080229"
"263","0.946353905245196"
"264","0.9449969459674321"
"265","0.9506352396751754"
"266","0.954153055981733"
"267","0.9477672446763609"
"268","0.9470721319387667"
"269","0.9553391339478549"
"270","0.9505448912421707"
"271","0.9437807027448435"
"272","0.951143331064377"
"273","0.9552487230207771"
"274","0.9513195145491045"
"275","0.9482398209790699"
"276","0.9444382703921292"
"277","0.9474863821442705"
"278","0.9514534801593981"
"279","0.9579842584277504"
"280","0.9522728743380867"
"281","0.9451583665120415"
"282","0.9521996085962746"
"283","0.951831275834702"
"284","0.9520750631322152"
"285","0.9479475769028067"
"286","0.9473003251105547"
"287","0.951382710043108"
"288","0.9512635382136796"
"289","0.9471408207865898"
"290","0.9500527423480526"
"291","0.9464883870165796"
"292","0.9519888712407556"
"293","0.9571301444573328"
"294","0.9522120273718611"
"295","0.9444440823979676"
"296","0.944050733759068"
"297","0.9432005186425522"
"298","0.9546209146012552"
"299","0.9477453291194979"
